timestamp,marketId,selectionId,price,sizeTraded
1770136545386,1.253527560,40816280,2.22,21.76
1770136545386,1.253527560,40816280,1.44,5.03
1770136545386,1.253527560,40816280,2.20,51.79
1770136545386,1.253527560,40816280,1.42,556.19
1770136545386,1.253527560,40816280,1.36,155.50
1770136545386,1.253527560,40816280,1.41,250.38
1770136545386,1.253527560,40816280,1.40,194.27
1770136545386,1.253527560,40816280,1.45,82.92
1770136545386,1.253527560,40816280,1.43,79.96
1770136545386,1.253527560,40816280,1.46,58.29
1770136545386,1.253527560,40816280,1.32,7.78
1770136545386,1.253527560,40816280,1.34,79.06
1770136545386,1.253527560,40816280,1.35,216.73
1770136545386,1.253527560,40816280,1.37,8.54
1770136545386,1.253527560,40816280,1.39,363.93
1770136545386,1.253527560,40816280,1.38,187.42
1770136545386,1.253527560,40816280,1.50,20.60
1770136545386,1.253527560,40816280,2.30,56.68
1770136545386,1.253527560,40816280,2.28,7.88
1770136545386,1.253527560,40816280,2.32,321.80
1770136545386,1.253527560,40816280,2.34,21.64
1770136545386,1.253527560,40816280,2.46,21.08
1770136545386,1.253527560,40816280,2.44,12.00
1770136545386,1.253527560,40816280,2.24,15.88
1770136545386,1.253527560,40816280,2.50,2.63
1770136545386,1.253527560,40816280,2.48,9.10
1770136545386,1.253527560,40816280,2.36,2.36
1770136545389,1.253527560,20182453,7.80,21.61
1770136545389,1.253527560,20182453,7.00,6.69
1770136545389,1.253527560,20182453,8.00,19.86
1770136545389,1.253527560,20182453,7.60,2.84
1770136545389,1.253527560,20182453,8.40,2.24
1770136545389,1.253527560,20182453,75.00,4.08
1770136545389,1.253527560,20182453,42.00,2.24
1770136545389,1.253527560,20182453,40.00,1.76
1770136545389,1.253527560,20182453,38.00,6.74
1770136545389,1.253527560,20182453,36.00,0.15
1770136545389,1.253527560,20182453,34.00,2.66
1770136545389,1.253527560,20182453,30.00,39.37
1770136545389,1.253527560,20182453,28.00,24.44
1770136545389,1.253527560,20182453,27.00,4.04
1770136545389,1.253527560,20182453,26.00,4.00
1770136545389,1.253527560,20182453,25.00,3.00
1770136545389,1.253527560,20182453,23.00,4.24
1770136545389,1.253527560,20182453,21.00,53.73
1770136545389,1.253527560,20182453,22.00,4.00
1770136545389,1.253527560,20182453,19.50,1.76
1770136545389,1.253527560,20182453,19.00,27.99
1770136545389,1.253527560,20182453,3.65,35.71
1770136545389,1.253527560,20182453,3.90,22.37
1770136545389,1.253527560,20182453,3.40,49.95
1770136545389,1.253527560,20182453,17.50,13.25
1770136545389,1.253527560,20182453,3.45,49.02
1770136545389,1.253527560,20182453,9.40,1.20
1770136545389,1.253527560,20182453,3.30,76.07
1770136545389,1.253527560,20182453,3.35,47.96
1770136545389,1.253527560,20182453,18.50,10.66
1770136545389,1.253527560,20182453,18.00,10.26
1770136545389,1.253527560,20182453,16.50,4.68
1770136545389,1.253527560,20182453,14.00,3.37
1770136545389,1.253527560,20182453,15.00,4.92
1770136545389,1.253527560,20182453,12.50,66.00
1770136545389,1.253527560,20182453,13.00,7.64
1770136545389,1.253527560,20182453,11.50,2.24
1770136545389,1.253527560,20182453,11.00,45.34
1770136545389,1.253527560,20182453,12.00,0.02
1770136545389,1.253527560,20182453,10.50,35.06
1770136545389,1.253527560,20182453,10.00,2.00
